COMMUNICATION,QUALITY,PRICING,RESPECTING DEADLINES,ACCESIBILITY,MEETING EXPECTATIONS,EFFECTIVITY,CLASS
2,4,2,7,3,2,58.821799999999996,0
3,7,3,2,1,3,55.882099999999994,0
1,4,4,6,2,3,58.82169999999999,0
3,7,4,5,5,2,76.4686,1
1,2,1,7,4,3,52.94,0
4,6,3,6,2,4,73.5292,1
2,3,2,1,5,4,50.0009,0
4,2,2,7,4,4,67.6477,1
4,5,3,5,1,2,58.823100000000004,0
4,4,2,1,3,1,44.118199999999995,0
1,10,1,1,2,1,47.0564,0
2,1,2,5,2,1,38.2346,0
4,8,4,7,4,1,82.35029999999998,1
1,1,3,1,1,3,29.412399999999998,0
1,8,2,2,1,2,47.057,0
3,2,1,1,5,3,44.1191,0
2,7,2,1,5,1,52.9397,0
3,2,2,5,4,4,58.824200000000005,0
1,2,2,1,1,4,32.353899999999996,0
4,4,1,7,5,3,70.588,1
1,10,3,2,5,4,73.5274,1
4,5,2,7,3,1,64.7045,1
3,8,2,7,5,1,76.4677,1
1,5,1,2,2,1,35.2928,0
3,9,4,1,3,1,61.763,1
3,1,2,3,5,1,44.117799999999995,0
4,2,3,2,5,4,58.8253,0
4,4,1,7,2,3,61.76469999999999,1
3,4,1,4,2,2,47.0587,0
3,7,4,6,4,1,73.5268,1
1,2,1,6,5,2,49.9986,0
3,7,4,7,4,2,79.4093,1
3,2,2,5,2,3,50.0004,0
1,1,3,3,5,1,41.1754,0
1,1,2,5,4,4,49.9999,0
2,4,2,3,3,2,47.0582,0
4,1,3,5,3,3,55.88329999999999,0
4,8,4,3,3,1,67.64559999999999,1
4,8,1,7,1,2,67.6456,1
3,4,2,1,5,1,47.0587,0
2,2,3,2,2,3,41.17699999999999,0
3,1,4,1,4,2,44.1185,0
2,9,4,4,3,4,76.4688,1
3,1,1,2,4,3,41.178,0
1,6,2,7,1,1,52.938100000000006,0
1,7,2,1,2,1,41.1747,0
1,4,4,4,1,1,44.1156,0
2,1,2,3,4,4,47.05980000000001,0
3,3,3,6,2,1,52.940000000000005,0
3,7,4,3,5,1,67.64519999999999,1
1,3,1,2,4,3,41.1764,0
2,8,3,2,5,2,64.7041,1
4,3,3,6,1,1,52.9406,0
1,4,2,4,5,3,55.88119999999999,0
3,7,4,2,1,1,52.939899999999994,0
4,2,4,1,2,2,44.118900000000004,0
1,2,2,7,2,3,49.9988,0
2,1,4,6,5,3,61.763999999999996,1
2,10,1,7,4,3,79.4089,1
4,3,3,4,2,2,52.941500000000005,0
2,5,3,2,4,3,55.8819,0
1,4,4,6,2,3,58.82169999999999,0
1,1,3,1,1,3,29.412399999999998,0
4,10,3,3,1,3,70.5874,1
4,4,1,1,3,4,50.001999999999995,0
4,5,2,1,2,2,47.059599999999996,0
2,9,3,1,1,1,49.9981,0
1,7,4,7,4,3,76.4675,1
3,2,3,5,4,2,55.882,0
3,10,3,7,4,3,88.23259999999999,1
3,4,1,2,2,2,41.176899999999996,0
2,5,2,1,1,4,44.11829999999999,0
2,6,2,4,3,1,52.93930000000001,0
4,7,3,4,1,1,58.8224,0
2,10,2,2,1,4,61.7637,1
2,4,2,4,1,1,41.17529999999999,0
3,6,2,4,2,3,58.8231,0
4,10,3,2,4,2,73.5282,1
1,1,3,6,2,2,44.1164,0
4,5,4,7,1,3,70.58749999999999,1
3,2,1,4,1,3,41.177400000000006,0
4,4,3,1,1,3,47.060199999999995,0
3,4,4,1,1,1,41.1763,0
2,8,1,2,3,4,58.82310000000001,0
1,8,3,2,2,3,55.88069999999999,0
4,8,4,6,1,1,70.58609999999999,1
1,6,3,5,3,3,61.762699999999995,1
3,9,4,5,3,2,76.4682,1
1,8,4,1,1,2,49.9981,0
4,1,4,1,2,1,38.236399999999996,0
2,7,3,1,3,4,58.8233,0
2,7,4,3,2,1,55.880199999999995,0
1,2,2,5,3,4,49.999700000000004,0
1,1,1,7,3,4,49.9996,0
2,10,3,3,1,2,61.76240000000001,1
1,6,4,7,1,1,58.820100000000004,0
3,4,4,1,2,2,47.059,0
3,1,4,6,3,2,55.8819,0
3,1,4,2,3,1,41.176700000000004,0
2,6,2,7,3,1,61.76200000000001,1
1,1,4,7,5,3,61.7632,1
3,1,4,1,5,4,52.942800000000005,0
1,9,2,1,1,4,52.940200000000004,0
3,4,1,2,5,4,55.883399999999995,0
4,8,2,5,2,4,73.5291,1
1,5,4,6,5,4,73.5275,1
3,3,4,1,5,4,58.824600000000004,0
4,4,1,1,2,2,41.1777,0
1,4,3,5,5,4,64.7047,1
3,1,1,6,2,3,47.0594,0
1,5,3,6,3,4,64.7043,1
1,7,2,7,2,1,58.820100000000004,0
2,9,2,7,4,2,76.4674,1
4,5,2,2,2,1,47.058899999999994,0
4,2,1,6,2,3,52.94199999999999,0
3,1,3,2,5,4,52.9427,0
2,6,2,3,4,1,52.93950000000001,0
2,5,3,3,4,4,61.764399999999995,1
4,2,2,7,2,3,58.823899999999995,0
1,9,3,3,2,1,55.87929999999999,0
1,5,3,2,4,2,49.9986,0
1,1,1,7,1,4,44.1174,0
3,1,1,3,4,2,41.1773,0
4,2,2,2,5,2,50.0011,0
1,10,2,6,1,3,67.64399999999999,1
4,2,3,5,4,2,58.82370000000001,0
2,7,3,3,2,1,52.93920000000001,0
1,9,3,6,4,4,79.409,1
4,4,4,2,2,3,55.88319999999999,0
3,3,1,1,2,4,41.1783,0
1,7,3,7,2,1,61.7611,1
2,9,1,5,3,1,61.761900000000004,1
4,3,4,5,4,3,67.6472,1
3,6,2,5,4,3,67.64620000000001,1
4,3,1,6,4,3,61.765100000000004,1
3,3,3,7,2,1,55.880900000000004,0
4,2,3,6,5,3,67.6473,1
2,6,1,3,3,3,52.9406,0
1,10,3,4,1,4,67.64479999999999,1
4,9,2,6,5,1,79.40939999999999,1
1,1,4,6,1,3,47.057900000000004,0
4,10,3,1,4,4,76.4705,1
3,7,2,2,3,2,55.881699999999995,0
4,8,2,7,3,4,82.352,1
2,5,3,6,4,1,61.7623,1
1,8,1,5,2,3,58.8214,0
3,7,1,3,2,1,49.9989,0
4,9,1,6,1,3,70.5872,1
3,7,3,2,3,1,55.881099999999996,0
2,5,4,3,4,3,61.7638,1
4,3,2,7,5,2,67.6465,1
2,4,1,1,1,2,32.353199999999994,0
2,6,2,7,1,2,58.821400000000004,0
3,1,2,3,3,2,41.1772,0
2,9,3,4,2,4,70.58670000000001,1
2,8,1,2,4,4,61.7642,1
1,2,1,7,5,3,55.8811,0
2,8,3,3,3,2,61.76280000000001,1
1,7,4,5,5,1,67.64359999999999,1
2,10,3,1,1,3,58.822199999999995,0
4,7,3,5,3,1,67.6455,1
3,10,4,6,2,4,85.29209999999999,1
1,9,4,3,4,1,64.7025,1
2,6,4,2,1,3,52.9405,0
3,6,1,2,1,1,41.176,0
1,10,4,4,2,3,70.58529999999999,1
1,2,3,1,1,4,35.2949,0
4,5,2,2,1,3,50.00099999999999,0
1,3,4,3,3,1,44.11600000000001,0
4,5,3,3,3,3,61.765100000000004,1
3,5,3,4,2,1,52.93999999999999,0
1,2,4,1,1,3,35.29429999999999,0
2,9,4,5,5,2,79.4087,1
1,3,1,3,5,4,50.0,0
4,7,2,5,1,4,67.6471,1
3,2,3,2,1,2,38.236,0
4,3,2,6,4,3,64.7061,1
1,4,1,2,3,2,38.2346,0
4,7,3,4,4,1,67.64569999999999,1
4,10,4,4,4,2,82.35099999999998,1
1,7,3,1,3,2,49.998400000000004,0
3,8,3,7,2,3,76.4686,1
2,1,3,6,3,4,55.882400000000004,0
1,4,1,5,4,4,55.881600000000006,0
1,3,3,6,5,1,55.879900000000006,0
2,2,4,4,5,1,52.9399,0
4,10,2,2,4,1,67.64559999999999,1
4,6,2,3,3,3,61.765,1
1,5,3,1,4,4,52.9409,0
1,6,4,4,5,1,61.7618,1
3,7,2,6,5,3,76.4691,1
3,1,1,6,2,2,44.1178,0
2,4,4,7,5,1,67.64439999999999,1
3,7,4,5,4,1,70.58589999999998,1
1,10,3,7,2,1,70.5838,1
1,10,2,1,4,3,61.7628,1
3,6,1,3,4,2,55.881800000000005,0
4,8,1,4,2,1,58.822399999999995,0
4,10,3,5,5,1,82.3504,1
2,4,1,4,3,2,47.058099999999996,0
4,8,4,3,1,3,67.64659999999999,1
4,7,4,5,2,1,67.64539999999998,1
3,4,2,6,2,2,55.8815,0
2,6,2,1,4,3,52.9409,0
1,9,3,5,2,2,64.7027,1
1,10,2,6,4,1,70.58409999999999,1
1,8,1,3,2,3,52.9396,0
3,6,2,1,4,2,52.941,0
4,4,3,7,3,3,70.5878,1
3,5,1,1,5,1,47.0586,0
1,2,1,5,4,4,49.99979999999999,0
1,4,1,5,5,3,55.8811,0
3,4,2,3,4,1,49.99940000000001,0
1,6,4,3,3,2,55.880300000000005,0
4,3,3,7,3,3,67.6469,1
4,6,1,2,5,4,64.7069,1
2,7,4,1,1,1,47.0573,0
2,8,2,2,2,4,58.82299999999999,0
1,6,2,4,2,3,52.9397,0
1,7,4,6,1,3,64.7033,1
4,2,4,1,1,2,41.177800000000005,0
3,9,1,7,2,1,67.6443,1
3,7,2,6,3,2,67.6453,1
2,3,1,7,2,3,52.9404,0
3,3,3,6,5,1,61.76330000000001,1
2,3,1,2,5,1,41.176,0
1,7,2,5,1,4,58.822,0
4,1,4,4,1,3,50.0012,0
2,6,2,1,4,1,47.057700000000004,0
1,4,2,4,5,1,49.998,0
3,1,2,5,4,2,50.000099999999996,0
1,8,2,6,1,3,61.76220000000001,1
2,1,1,7,2,3,47.0586,0
2,8,4,7,1,3,73.5268,1
4,4,3,3,5,1,58.82320000000001,0
3,6,4,3,2,2,58.822599999999994,0
3,2,1,7,4,4,61.765,1
1,4,1,2,5,2,44.116800000000005,0
1,7,3,3,2,4,58.8223,0
3,4,3,3,3,2,52.9409,0
1,3,2,3,4,3,47.0583,0
1,10,3,1,2,3,58.82159999999999,0
1,10,3,4,5,3,76.46759999999999,1
1,4,3,1,1,2,35.2935,0
3,3,2,6,3,2,55.88170000000001,0
4,4,2,4,1,2,50.0003,0
3,6,4,4,2,3,64.70509999999999,1
2,5,3,1,4,4,55.8826,0
2,6,3,4,2,3,58.8224,0
4,5,3,4,3,2,61.76440000000001,1
3,1,2,2,3,2,38.2363,0
1,5,4,5,4,4,67.6455,1
3,2,3,1,5,3,50.001099999999994,0
3,1,2,1,1,4,35.29639999999999,0
1,8,2,3,4,4,64.7044,1
1,5,3,1,4,3,49.999300000000005,0
2,10,4,7,5,1,85.28979999999999,1
3,6,2,5,5,3,70.5873,1
3,7,3,3,2,4,64.70570000000001,1
1,10,3,4,4,1,67.64329999999998,1
2,2,3,4,1,1,38.2345,0
2,5,4,6,2,3,64.7043,1
3,4,4,3,1,2,49.9997,0
1,5,3,3,5,1,52.939,0
3,3,4,6,5,3,70.5875,1
3,3,3,4,4,4,61.76520000000001,1
1,4,2,6,3,1,49.9976,0
1,9,2,1,2,3,52.9397,0
3,5,1,4,5,2,58.822900000000004,0
1,6,2,5,1,4,55.8811,0
4,8,4,1,4,2,67.64649999999999,1
3,4,1,7,4,1,58.822,0
2,1,3,6,1,4,50.00020000000001,0
1,10,1,3,3,3,61.7625,1
4,10,2,2,1,2,61.76389999999999,1
1,3,2,3,5,2,47.0578,0
2,7,2,6,4,4,73.5279,1
4,6,3,6,3,4,76.47030000000001,1
1,6,2,2,4,2,49.99850000000001,0
2,6,1,7,1,3,58.822,0
4,6,1,1,2,4,52.9427,0
3,3,3,6,1,1,49.998900000000006,0
3,1,1,5,5,2,50.0002,0
1,3,4,4,2,2,47.0574,0
3,5,3,1,2,3,50.00049999999999,0
1,4,1,4,3,4,49.9996,0
3,5,1,2,1,4,47.0599,0
3,7,3,1,5,3,64.7056,1
1,2,2,7,5,1,52.938900000000004,0
4,9,1,5,4,3,76.46959999999999,1
4,1,1,2,4,1,38.2365,0
3,6,3,2,1,4,55.8828,0
3,9,2,1,3,3,61.76419999999999,1
3,5,3,4,5,4,70.5881,1
1,4,4,3,5,1,52.9391,0
3,10,4,3,1,2,67.64509999999999,1
3,3,4,5,4,1,58.8223,0
4,7,3,6,3,3,76.4696,1
3,2,2,2,5,2,47.059400000000004,0
1,1,4,6,3,4,55.88170000000001,0
2,4,2,7,2,2,55.8807,0
1,5,2,7,4,1,58.8205,0
2,7,4,7,3,1,70.58489999999999,1
3,3,2,6,1,2,49.999500000000005,0
1,10,2,6,1,3,67.64399999999999,1
2,4,1,7,2,2,52.9397,0
3,7,1,1,3,1,47.05820000000001,0
3,10,2,1,3,3,64.70509999999999,1
2,2,3,4,4,2,49.9994,0
4,1,1,5,1,2,41.1775,0
2,2,2,3,5,4,52.9418,0
4,10,2,6,2,2,76.4686,1
3,1,3,5,2,1,44.11729999999999,0
1,1,1,3,3,3,35.294399999999996,0
3,6,4,2,4,4,67.6471,1
3,10,2,3,1,2,61.7631,1
1,10,1,6,3,3,70.5852,1
3,1,2,5,1,4,47.05999999999999,0
3,7,3,4,2,4,67.6466,1
1,5,1,3,2,2,41.1753,0
4,2,3,4,1,4,52.9427,0
1,2,1,4,2,2,35.2935,0
1,5,3,4,5,3,61.763099999999994,1
4,9,1,3,4,1,64.7046,1
1,10,1,2,5,2,61.7622,1
2,6,2,6,5,3,70.5865,1
1,2,4,3,1,3,41.176100000000005,0
3,5,4,2,3,2,55.8819,0
4,2,1,6,3,3,55.8831,0
3,6,4,7,1,3,70.5867,1
3,7,2,7,2,1,64.70349999999999,1
4,7,1,6,3,2,67.646,1
2,6,2,7,1,1,55.8798,0
3,8,2,4,5,4,76.4698,1
3,5,1,7,3,2,61.763400000000004,1
1,7,2,4,5,2,61.76230000000001,1
3,8,3,4,5,1,70.586,1
4,8,4,7,3,4,88.234,1
3,6,4,5,5,3,76.46929999999999,1
1,6,2,3,2,3,49.9988,0
4,10,1,1,4,2,64.7053,1
3,3,3,5,5,2,61.764,1
2,5,4,3,1,4,55.882099999999994,0
4,6,4,3,4,3,70.58810000000001,1
4,8,1,3,1,2,55.882,0
1,8,2,6,1,4,64.7038,1
1,1,3,5,4,2,47.057700000000004,0
3,10,3,7,3,3,85.2915,1
3,2,4,6,2,4,61.7649,1
3,1,3,6,1,1,44.1171,0
2,10,1,7,4,3,79.4089,1
1,1,1,1,3,1,23.5294,0
2,10,2,7,1,2,70.58500000000001,1
3,1,3,3,2,3,44.118700000000004,0
1,9,1,4,3,1,55.87930000000001,0
1,8,3,6,5,3,76.46759999999999,1
2,8,1,1,4,1,49.99850000000001,0
4,7,3,2,5,1,64.705,1
2,1,4,2,1,2,35.2944,0
2,9,1,3,5,4,70.5871,1
2,3,3,4,5,4,61.7646,1
2,2,1,5,3,4,50.0004,0
4,3,2,5,4,3,61.76520000000001,1
4,8,3,3,1,1,58.8224,0
3,1,3,6,1,2,47.0587,0
2,6,1,4,5,2,58.822100000000006,0
4,1,4,6,3,1,55.882,0
1,5,4,4,5,1,58.8209,0
2,3,2,7,3,1,52.93930000000001,0
2,8,3,6,1,2,64.7033,1
1,7,2,5,3,3,61.762600000000006,1
1,10,1,2,5,3,64.7038,1
2,3,2,7,3,1,52.93930000000001,0
2,5,4,5,3,3,64.7045,1
4,6,2,1,4,3,58.82430000000001,0
1,8,3,3,3,3,61.762699999999995,1
2,9,3,4,3,1,64.703,1
3,5,2,6,1,1,52.9397,0
2,9,1,5,2,2,61.7624,1
2,5,2,2,5,1,49.998799999999996,0
3,1,2,6,1,1,41.1761,0
1,2,2,7,2,2,47.0572,0
3,5,4,7,1,2,64.7042,1
2,9,2,5,4,1,67.64399999999999,1
1,10,4,6,1,4,76.4676,1
4,9,4,5,4,4,88.23419999999999,1
3,8,1,3,5,2,64.7047,1
3,10,4,5,4,3,85.29179999999998,1
3,4,2,5,2,2,52.9406,0
4,10,1,6,1,1,67.64489999999999,1
1,10,2,6,5,3,79.40839999999999,1
3,9,4,5,1,2,70.586,1
4,4,1,2,2,4,50.0018,0
2,10,1,4,5,3,73.5273,1
1,6,1,3,1,3,44.11670000000001,0
3,4,4,4,1,3,55.8822,0
3,1,4,1,1,3,38.236799999999995,0
2,5,1,5,3,4,58.8231,0
2,2,4,4,2,4,52.9414,0
2,2,4,2,4,2,47.058600000000006,0
4,6,3,7,3,2,73.528,1
3,5,2,4,5,3,64.7055,1
1,4,3,1,2,1,35.293,0
2,5,1,3,5,1,49.9987,0
1,9,3,4,4,4,73.5272,1
3,3,2,5,5,3,61.7646,1
1,4,2,7,4,4,64.7044,1
2,6,4,7,5,1,73.52619999999999,1
4,5,2,2,1,3,50.00099999999999,0
2,10,4,3,2,3,70.58609999999999,1
3,10,3,7,1,3,79.4093,1
3,1,1,6,3,2,47.05890000000001,0
2,10,4,1,1,4,64.70479999999999,1
2,10,4,1,2,2,61.762699999999995,1
4,8,4,2,2,3,67.64679999999998,1
3,6,3,5,1,3,61.76390000000001,1
3,8,1,1,5,2,58.822900000000004,0
3,10,2,7,5,2,85.2911,1
1,10,2,2,2,2,55.87989999999999,0
3,8,4,7,3,1,76.46749999999999,1
4,6,2,4,5,1,64.7049,1
2,1,2,7,5,3,58.822900000000004,0
3,8,1,7,2,4,73.5282,1
3,9,1,5,5,3,76.469,1
2,3,3,7,1,2,52.9397,0
3,5,4,5,3,3,67.6462,1
1,5,2,7,1,4,58.822,0
1,8,3,6,3,3,70.58539999999999,1
3,5,2,3,1,1,44.117000000000004,0
4,9,3,1,2,4,67.64739999999999,1
3,10,4,4,3,1,73.52659999999999,1
1,5,3,7,5,4,73.5274,1
1,4,3,3,1,2,41.1753,0
1,2,4,6,2,2,49.9983,0
1,3,1,7,1,1,41.174400000000006,0
3,5,4,2,1,3,52.9413,0
2,2,1,7,3,4,55.88220000000001,0
3,6,3,3,5,3,67.6465,1
1,9,3,3,3,1,58.8204,0
1,2,4,5,2,1,44.1158,0
4,3,1,7,4,4,67.6476,1
3,2,3,1,2,4,44.1194,0
4,8,3,6,3,3,79.4105,1
1,9,3,2,5,2,64.7033,1
1,10,4,7,2,3,79.40799999999999,1
1,3,1,7,1,3,47.05760000000001,0
2,1,4,3,4,3,50.00020000000001,0
4,3,2,5,4,4,64.7068,1
2,3,2,3,4,2,47.058400000000006,0
3,5,4,2,1,1,47.058099999999996,0
4,5,1,2,3,2,50.000600000000006,0
4,4,1,6,4,4,67.6476,1
3,5,3,1,5,1,52.940599999999996,0
4,6,4,1,5,1,61.7642,1
2,3,4,4,4,2,55.8813,0
3,6,2,5,3,2,61.76350000000001,1
4,1,1,3,4,1,41.1774,0
2,9,4,7,5,3,88.23209999999999,1
4,2,2,6,5,1,58.823100000000004,0
2,9,3,6,3,3,76.468,1
2,7,4,4,3,4,70.587,1
4,2,4,6,1,2,55.88230000000001,0
2,3,1,6,5,1,52.939600000000006,0
3,6,1,5,2,3,58.82299999999999,0
2,7,4,4,2,4,67.6459,1
1,2,1,6,4,4,52.94070000000001,0
2,8,1,7,5,4,79.40980000000002,1
1,5,2,5,2,4,55.881299999999996,0
3,2,4,2,1,3,44.1186,0
2,8,2,3,1,4,58.8228,0
3,3,2,7,2,4,61.764700000000005,1
1,2,1,1,2,1,23.5292,0
3,5,2,7,1,1,55.8806,0
1,10,1,4,1,3,58.821200000000005,0
1,9,1,5,4,3,67.64450000000001,1
4,7,3,3,4,1,64.7048,1
2,4,4,3,4,1,52.9397,0
4,8,1,1,1,2,50.0002,0
4,3,3,3,3,3,55.883300000000006,0
1,5,3,6,3,3,61.762699999999995,1
3,7,3,5,2,3,67.6459,1
4,10,1,6,5,1,79.4093,1
3,1,3,6,2,4,55.882999999999996,0
2,4,2,3,5,2,52.9404,0
1,6,2,4,2,1,47.05650000000001,0
1,9,1,7,5,2,73.5258,1
2,1,2,5,5,4,55.8827,0
3,8,4,1,2,2,58.822599999999994,0
1,7,2,6,5,1,64.7025,1
3,7,2,4,3,1,58.82190000000001,0
2,6,4,6,5,1,70.58529999999999,1
2,9,1,3,1,2,52.9395,0
4,1,2,3,3,1,41.1773,0
1,9,2,4,5,3,70.5857,1
4,1,2,2,2,2,38.2369,0
3,4,1,2,5,3,52.9418,0
2,10,3,1,2,2,58.8217,0
1,10,3,5,2,4,73.5268,1
4,1,2,2,4,2,44.1191,0
2,7,1,6,3,4,67.64580000000001,1
2,2,1,4,5,1,44.1169,0
1,10,3,2,3,3,64.7036,1
3,9,2,2,3,4,67.6467,1
3,7,1,4,2,3,58.82299999999999,0
3,6,1,2,5,1,52.940400000000004,0
1,7,2,6,2,4,64.70400000000001,1
1,6,1,3,1,2,41.17510000000001,0
2,6,4,7,4,1,70.5851,1
3,2,3,6,5,2,61.764,1
2,1,3,6,3,3,52.940799999999996,0
1,10,2,5,2,1,61.76099999999999,1
3,2,4,6,1,3,55.8822,0
1,6,3,5,1,1,49.9973,0
1,5,4,7,3,2,64.703,1
2,5,2,4,3,1,49.9984,0
1,6,1,1,4,1,41.175000000000004,0
1,2,1,5,2,2,38.2344,0
2,3,4,3,1,3,47.0587,0
3,6,4,7,5,1,76.46789999999999,1
1,8,2,6,2,3,64.7033,1
1,1,3,6,1,1,38.2337,0
4,3,3,4,5,1,58.82320000000001,0
2,5,1,2,1,1,35.2934,0
4,9,1,4,5,1,70.58659999999999,1
4,6,1,6,3,2,64.7051,1
3,4,4,1,3,1,47.0585,0
3,8,3,6,4,3,79.4099,1
1,10,2,4,5,4,76.4682,1
2,9,3,3,3,3,67.6453,1
1,5,2,7,3,2,58.821,0
2,7,1,3,4,4,61.7642,1
3,4,3,7,2,2,61.763400000000004,1
4,2,3,6,3,4,64.70670000000001,1
4,6,2,5,1,4,64.7062,1
3,7,3,3,4,2,64.7047,1
3,1,1,3,2,4,41.1783,0
2,9,4,2,2,4,67.6459,1
4,8,2,7,4,3,82.35149999999999,1
2,4,4,6,5,4,73.5283,1
3,9,2,6,4,1,73.52659999999999,1
3,8,2,1,1,2,49.9995,0
1,9,4,5,1,3,67.6442,1
3,2,3,1,3,3,44.1189,0
3,1,4,6,4,3,61.7646,1
2,4,3,2,3,4,52.941500000000005,0
2,5,1,5,5,2,58.8221,0
1,8,4,7,2,4,76.46780000000001,1
1,10,1,5,5,3,73.5265,1
3,3,4,5,4,4,67.6471,1
3,4,2,4,2,1,47.0581,0
4,7,4,4,4,2,73.52829999999999,1
1,8,4,1,2,3,55.880799999999994,0
4,9,4,3,4,4,82.35239999999999,1
3,4,4,5,4,3,67.6464,1
2,3,1,7,5,3,61.7637,1
2,3,1,2,5,3,47.059200000000004,0
1,3,1,6,1,2,41.17510000000001,0
4,5,1,4,5,3,64.7062,1
2,3,2,3,3,4,50.0005,0
2,8,1,4,5,2,64.7039,1
4,6,4,4,3,1,64.7047,1
4,6,4,3,4,2,67.6465,1
1,8,3,5,2,3,64.70339999999999,1
3,4,4,4,3,1,55.8812,0
1,8,3,5,4,1,64.7024,1
3,1,1,7,5,4,61.76520000000001,1
3,9,2,3,1,1,55.8806,0
2,6,1,5,3,3,58.8224,0
2,1,1,4,5,4,50.0008,0
2,1,3,5,5,4,58.8237,0
3,7,3,7,2,2,70.5861,1
4,3,1,2,3,3,47.0604,0
2,3,4,4,4,4,61.7645,1
2,2,2,6,3,4,55.8823,0
3,5,1,5,4,3,61.764300000000006,1
1,3,4,7,4,2,61.7623,1
1,5,1,1,3,4,44.1178,0
3,6,2,2,2,3,52.9413,0
4,4,3,3,2,4,58.82470000000001,0
1,7,2,2,3,1,47.0567,0
2,9,3,3,1,1,55.879900000000006,0
3,3,1,2,5,3,50.0009,0
3,10,3,5,5,1,79.4087,1
2,4,3,1,5,4,55.8828,0
3,3,3,1,4,2,47.0593,0
4,8,2,7,1,3,73.5282,1
2,2,1,4,1,3,38.235699999999994,0
1,7,2,4,3,2,55.88010000000001,0
1,3,4,5,1,1,44.1156,0
3,1,3,3,4,1,44.1177,0
2,9,1,4,5,4,73.528,1
3,7,4,5,5,2,76.4686,1
3,2,4,1,1,3,41.1777,0
1,2,3,1,1,3,32.3533,0
3,7,2,5,5,3,73.5282,1
2,1,1,1,1,3,26.472099999999998,0
3,7,3,1,1,1,47.058,0
3,5,2,7,4,1,64.7039,1
1,6,4,5,1,3,58.8215,0
2,9,2,6,1,4,70.5864,1
2,7,3,2,4,1,55.880500000000005,0
1,5,3,1,4,1,44.1161,0
2,8,4,2,5,4,73.5283,1
2,9,1,5,2,1,58.8208,0
1,7,1,6,5,3,67.6447,1
1,1,1,6,2,3,41.176,0
3,5,3,7,2,1,61.762699999999995,1
2,9,3,6,5,2,79.4086,1
1,3,4,4,4,1,49.998000000000005,0
1,1,1,2,5,4,41.1773,0
4,7,3,3,4,3,70.58800000000001,1
1,8,3,3,3,3,61.762699999999995,1
1,3,2,7,5,1,55.8798,0
1,4,3,6,4,3,61.7629,1
3,10,1,7,3,3,79.4095,1
1,9,4,3,2,3,64.70349999999999,1
4,7,1,3,1,1,49.9995,0
1,8,4,5,5,3,76.4677,1
1,5,1,6,1,4,52.9401,0
2,4,2,2,1,2,38.235099999999996,0
1,10,2,3,1,3,58.821299999999994,0
3,4,3,7,3,1,61.76290000000001,1
4,6,1,3,3,4,61.765600000000006,1
3,1,2,7,3,1,49.999199999999995,0
4,3,3,3,5,3,61.7655,1
4,9,3,2,1,2,61.763999999999996,1
2,3,1,4,2,4,47.05930000000001,0
4,1,4,2,4,2,50.0011,0
4,7,4,2,2,4,67.6475,1
2,7,2,3,2,3,55.8814,0
2,9,1,3,1,1,49.9979,0
4,7,3,3,2,2,61.7642,1
3,10,4,6,4,2,85.29109999999999,1
4,2,2,4,4,3,55.88340000000001,0
1,6,3,1,2,2,44.116400000000006,0
2,2,4,5,5,1,55.8808,0
1,5,2,7,2,2,55.8799,0
2,4,4,4,3,1,52.9395,0
1,4,4,2,1,2,41.1754,0
2,10,4,3,5,3,79.40939999999999,1
4,4,2,6,1,2,55.8821,0
4,4,4,1,3,1,50.0002,0
3,2,2,5,1,4,50.0009,0
1,10,4,4,2,2,67.6437,1
3,4,1,7,2,2,55.8814,0
2,10,1,2,2,1,52.939,0
3,2,2,1,5,3,47.06009999999999,0
3,10,2,4,3,3,73.5278,1
4,10,3,6,5,4,94.1161,1
3,7,4,3,5,2,70.5868,1
4,8,3,5,2,3,73.5285,1
1,8,2,6,1,4,64.7038,1
4,4,4,4,3,1,58.8229,0
1,9,4,7,4,3,82.3493,1
2,7,3,3,1,2,52.93970000000001,0
1,4,4,6,3,2,58.821200000000005,0
3,10,1,3,5,3,73.5281,1
2,6,3,5,4,1,61.76230000000001,1
4,7,1,6,2,2,64.7049,1
4,4,3,7,5,2,73.5284,1
3,4,2,1,1,3,41.177499999999995,0
2,9,4,6,5,4,88.2328,1
2,5,1,1,1,3,38.235699999999994,0
2,7,3,2,1,1,47.0572,0
2,1,2,1,3,1,29.412100000000002,0
4,5,2,6,1,4,64.7062,1
1,4,3,6,5,2,61.76240000000001,1
1,6,3,3,1,4,52.94030000000001,0
1,7,3,4,4,4,67.6454,1
4,5,1,1,4,2,50.000800000000005,0
3,6,4,6,5,3,79.41019999999999,1
2,6,4,3,3,4,64.7052,1
1,5,2,3,1,3,44.1168,0
1,3,3,1,3,3,41.1764,0
4,6,3,4,4,1,64.7048,1
4,5,3,4,1,3,58.823800000000006,0
2,8,4,7,5,1,79.40799999999999,1
2,9,4,4,4,1,70.58509999999998,1
2,5,2,6,5,2,64.704,1
4,7,3,3,5,2,70.5875,1
4,9,4,4,1,3,73.52839999999999,1
4,6,1,7,5,2,73.52820000000001,1
1,5,3,7,3,3,64.7036,1
1,3,1,2,5,1,38.234300000000005,0
2,2,3,1,2,1,32.3529,0
2,1,1,4,2,2,35.2943,0
3,4,3,7,3,3,67.6461,1
2,5,1,7,4,3,64.7044,1
2,2,3,7,5,4,67.6464,1
3,8,2,6,3,4,76.46940000000001,1
